Date,Open,High,Low,Close,Adj Close,Volume
2023-01-10,1310.500000,1326.400024,1305.750000,1314.900024,1278.441406,3139930
2023-01-11,1315.500000,1320.000000,1300.500000,1312.599976,1276.205078,2041750
2023-01-12,1316.000000,1327.000000,1310.000000,1319.900024,1283.302734,2448619
2023-01-13,1325.000000,1337.000000,1311.599976,1328.150024,1291.323975,2600139
2023-01-16,1333.000000,1335.250000,1302.949951,1315.599976,1279.121948,1651972
2023-01-17,1318.949951,1323.849976,1304.099976,1320.849976,1284.226318,1607137
2023-01-18,1320.349976,1325.000000,1308.099976,1322.150024,1285.490356,1179938
2023-01-19,1317.599976,1328.699951,1312.300049,1319.550049,1282.962524,2066881
2023-01-20,1324.050049,1325.000000,1311.650024,1314.750000,1278.295532,1332666
2023-01-23,1321.349976,1345.949951,1312.300049,1328.449951,1291.615723,1681075
2023-01-24,1335.099976,1335.099976,1321.050049,1323.900024,1287.191895,1408040
2023-01-25,1324.900024,1332.000000,1306.050049,1311.500000,1275.135620,1359090
2023-01-27,1318.099976,1339.800049,1286.650024,1320.199951,1283.594360,1914769
2023-01-30,1320.099976,1342.000000,1305.000000,1331.599976,1294.678345,2402331
2023-01-31,1350.300049,1385.500000,1335.300049,1378.750000,1340.520874,5265862
2023-02-01,1386.550049,1390.000000,1322.000000,1352.050049,1314.561401,3010838
2023-02-02,1348.050049,1378.199951,1330.500000,1352.400024,1314.901611,2029111
2023-02-03,1359.199951,1391.949951,1350.550049,1388.000000,1349.514526,1803085
2023-02-06,1391.900024,1391.900024,1360.000000,1376.000000,1337.847290,1504382
2023-02-07,1382.900024,1385.000000,1361.000000,1366.699951,1328.805054,1413825
2023-02-08,1373.550049,1380.000000,1360.000000,1373.050049,1334.979126,1241238
2023-02-09,1372.000000,1386.000000,1363.000000,1372.199951,1334.152466,1866387
2023-02-10,1378.550049,1386.949951,1350.800049,1365.449951,1327.589600,3282665
2023-02-13,1375.000000,1384.000000,1325.050049,1353.000000,1315.484985,4401219
2023-02-14,1358.000000,1377.000000,1350.000000,1363.150024,1325.353516,2373179
2023-02-15,1364.199951,1383.150024,1360.050049,1379.349976,1341.104370,2007214
2023-02-16,1380.099976,1397.000000,1363.199951,1368.150024,1330.214966,2646301
2023-02-17,1359.949951,1372.550049,1332.300049,1341.500000,1304.303833,2150027
2023-02-20,1342.099976,1354.949951,1332.599976,1346.250000,1308.922119,1497314
2023-02-21,1354.500000,1362.400024,1341.000000,1351.849976,1314.366699,2118816
2023-02-22,1346.900024,1352.849976,1311.150024,1319.750000,1283.156982,2196484
2023-02-23,1325.250000,1326.250000,1305.000000,1313.949951,1277.517700,1847879
2023-02-24,1320.199951,1320.550049,1278.199951,1280.199951,1244.703491,2824384
2023-02-27,1270.050049,1285.400024,1248.400024,1257.400024,1222.535645,2019964
2023-02-28,1263.699951,1293.250000,1260.000000,1269.599976,1234.397461,3407211
2023-03-01,1275.949951,1305.550049,1269.050049,1272.150024,1236.876709,2338935
2023-03-02,1278.550049,1278.550049,1250.000000,1251.550049,1216.847900,1563750
2023-03-03,1257.900024,1276.949951,1253.250000,1268.599976,1233.425049,1493291
2023-03-06,1269.550049,1284.250000,1268.000000,1270.449951,1235.223755,1570410
2023-03-08,1270.000000,1291.949951,1258.300049,1289.949951,1254.183105,2370800
2023-03-09,1291.000000,1294.800049,1244.949951,1248.150024,1213.542114,3596577
2023-03-10,1249.000000,1256.699951,1225.349976,1226.699951,1192.686768,2664696
2023-03-13,1222.699951,1231.000000,1182.449951,1193.449951,1160.358765,3842775
2023-03-14,1192.300049,1192.400024,1156.849976,1160.800049,1128.614258,5379592
2023-03-15,1167.000000,1174.400024,1153.199951,1160.349976,1128.176514,2226887
2023-03-16,1160.000000,1175.250000,1140.150024,1167.050049,1134.690796,3604480
2023-03-17,1172.900024,1186.250000,1152.000000,1171.500000,1139.017456,3683701
2023-03-20,1169.949951,1179.150024,1145.000000,1167.650024,1135.274292,2082268
2023-03-21,1170.599976,1175.000000,1156.400024,1160.300049,1128.128052,2209422
2023-03-22,1167.500000,1180.500000,1159.150024,1164.099976,1131.822510,2211909
2023-03-23,1161.000000,1175.000000,1153.800049,1164.949951,1132.649048,2594282
2023-03-24,1160.550049,1170.550049,1147.099976,1150.800049,1118.891479,1839876
2023-03-27,1141.500000,1150.599976,1125.500000,1137.900024,1106.349121,2446528
2023-03-28,1143.599976,1149.000000,1123.400024,1128.300049,1097.015381,1903339
2023-03-29,1133.949951,1152.449951,1132.000000,1144.300049,1112.571655,4003003
2023-03-31,1147.599976,1163.000000,1145.849976,1158.699951,1126.572388,2343070
2023-04-03,1161.300049,1180.000000,1155.300049,1169.900024,1137.461792,2546562
2023-04-05,1172.000000,1173.300049,1151.949951,1155.449951,1123.412354,2028469
2023-04-06,1154.000000,1175.000000,1148.300049,1171.250000,1138.774414,2029418
2023-04-10,1171.250000,1191.000000,1171.250000,1188.599976,1155.643311,2586918
2023-04-11,1200.000000,1204.199951,1188.199951,1201.699951,1168.380005,2443384
2023-04-12,1203.500000,1212.949951,1198.599976,1207.349976,1173.873535,2469405
2023-04-13,1213.449951,1222.199951,1199.550049,1204.550049,1171.151001,4470196
2023-04-17,1218.949951,1218.949951,1203.400024,1212.949951,1179.318115,1956198
2023-04-18,1213.000000,1217.900024,1202.599976,1204.699951,1171.296875,2075066
2023-04-19,1204.650024,1217.949951,1203.400024,1215.500000,1181.797363,1818732
2023-04-20,1218.000000,1224.900024,1214.550049,1218.599976,1184.811523,2172677
2023-04-21,1221.949951,1221.949951,1209.050049,1212.750000,1179.123779,1015815
2023-04-24,1210.400024,1217.099976,1196.000000,1207.750000,1174.262329,1389756
2023-04-25,1207.750000,1215.000000,1199.400024,1209.849976,1176.304199,1360260
2023-04-26,1212.000000,1217.250000,1205.300049,1213.550049,1179.901489,1708865
2023-04-27,1210.050049,1225.000000,1210.050049,1224.000000,1190.061768,1340045
2023-04-28,1225.000000,1228.750000,1211.500000,1226.900024,1192.881470,2333102
2023-05-02,1230.000000,1240.800049,1217.500000,1237.300049,1202.993042,2607580
2023-05-03,1237.300049,1242.000000,1230.099976,1235.449951,1201.194214,1307304
2023-05-04,1235.000000,1238.050049,1228.000000,1231.699951,1197.548218,1541188
2023-05-05,1232.800049,1242.349976,1208.050049,1211.199951,1177.616577,4753718
2023-05-08,1216.949951,1239.849976,1213.699951,1231.800049,1197.645630,3513667
2023-05-09,1239.000000,1250.000000,1234.050049,1245.449951,1210.916992,1846359
2023-05-10,1250.000000,1255.800049,1235.000000,1248.650024,1214.028198,2108081
2023-05-11,1250.000000,1260.849976,1244.150024,1251.300049,1216.604858,4100467
2023-05-12,1256.400024,1278.800049,1251.300049,1275.949951,1240.571411,2427624
2023-05-15,1279.900024,1287.750000,1272.599976,1285.650024,1250.002441,2647630
2023-05-16,1287.000000,1291.699951,1258.849976,1262.449951,1227.445557,1571371
2023-05-17,1265.000000,1271.699951,1260.699951,1263.099976,1228.077637,1643851
2023-05-18,1269.949951,1269.949951,1241.250000,1245.500000,1210.965576,1900447
2023-05-19,1252.900024,1262.449951,1237.449951,1260.400024,1225.452637,1588996
2023-05-22,1259.250000,1269.449951,1251.300049,1265.550049,1230.459839,917769
2023-05-23,1265.550049,1270.750000,1256.550049,1268.550049,1233.376465,1803955
2023-05-24,1260.000000,1278.000000,1254.500000,1275.699951,1240.328369,1369297
2023-05-25,1280.000000,1280.800049,1257.550049,1277.800049,1242.370117,2040166
2023-05-26,1290.000000,1292.800049,1268.349976,1281.849976,1246.307617,3508112
2023-05-29,1321.500000,1350.000000,1298.000000,1330.150024,1293.268555,6185862
2023-05-30,1329.949951,1335.300049,1320.000000,1328.449951,1291.615723,2493657
2023-05-31,1325.000000,1328.250000,1303.250000,1319.000000,1282.427612,5629378
2023-06-01,1319.000000,1337.699951,1312.800049,1318.900024,1282.330444,2364455
2023-06-02,1324.849976,1345.000000,1320.300049,1341.400024,1304.206665,2313841
2023-06-05,1349.800049,1401.000000,1346.349976,1395.400024,1356.709351,5105293
2023-06-06,1395.400024,1414.900024,1388.050049,1411.199951,1372.071167,2335838
2023-06-07,1422.800049,1422.800049,1395.000000,1406.400024,1367.404297,2491079
2023-06-08,1412.699951,1415.550049,1377.500000,1381.050049,1342.757202,1776230
2023-06-09,1380.750000,1387.000000,1363.000000,1370.650024,1332.645630,1881329
2023-06-12,1377.900024,1384.800049,1369.300049,1381.400024,1343.097534,1389300
2023-06-13,1383.150024,1388.500000,1368.199951,1373.150024,1335.076294,2516583
2023-06-14,1374.000000,1381.000000,1366.000000,1378.650024,1340.423828,905086
2023-06-15,1381.800049,1407.199951,1371.500000,1392.750000,1354.132935,1720070
2023-06-16,1399.000000,1409.800049,1393.400024,1403.849976,1364.925049,2132678
2023-06-19,1409.500000,1415.349976,1396.000000,1402.550049,1363.661133,1476764
2023-06-20,1402.599976,1409.900024,1380.699951,1396.449951,1357.730103,1042428
2023-06-21,1394.050049,1403.400024,1370.650024,1374.250000,1336.145752,2008628
2023-06-22,1379.000000,1392.000000,1374.650024,1378.699951,1340.472290,1296616
2023-06-23,1376.900024,1379.599976,1368.500000,1373.250000,1335.173462,1258590
2023-06-26,1375.000000,1404.900024,1369.949951,1397.650024,1358.896973,2281046
2023-06-27,1406.699951,1417.000000,1393.599976,1402.400024,1363.515259,2737379
2023-06-28,1408.949951,1413.750000,1390.150024,1395.000000,1356.320435,2611913
2023-06-30,1402.650024,1461.000000,1400.000000,1453.599976,1413.295532,4114865
2023-07-03,1470.000000,1498.050049,1459.300049,1467.949951,1427.247681,3615176
2023-07-04,1487.000000,1487.000000,1462.099976,1464.449951,1423.844727,1595700
2023-07-05,1463.949951,1478.000000,1457.099976,1475.349976,1434.442505,1456527
2023-07-06,1477.849976,1552.900024,1472.650024,1548.800049,1505.856079,5628945
2023-07-07,1546.900024,1591.949951,1539.300049,1564.150024,1520.780396,6905845
2023-07-10,1567.000000,1579.000000,1545.949951,1551.400024,1508.384033,2276342
2023-07-11,1558.250000,1576.000000,1550.400024,1569.449951,1525.933350,1563376
2023-07-12,1569.000000,1579.650024,1541.650024,1570.849976,1527.294556,2658457
2023-07-13,1576.000000,1594.800049,1558.449951,1566.900024,1539.378662,1859405
2023-07-14,1562.699951,1566.900024,1542.699951,1546.550049,1535.308472,2174792
2023-07-17,1559.000000,1559.000000,1529.500000,1536.300049,1525.132935,1520990
2023-07-18,1536.000000,1542.150024,1526.000000,1534.699951,1523.544434,1059058
2023-07-19,1530.199951,1549.500000,1524.000000,1544.449951,1533.223633,1081196
2023-07-20,1550.050049,1553.750000,1530.550049,1545.349976,1534.117065,1538263
2023-07-21,1548.949951,1552.599976,1518.849976,1523.500000,1512.425903,1668783
2023-07-24,1522.000000,1557.000000,1514.949951,1546.849976,1535.606201,2129706
2023-07-25,1551.449951,1569.500000,1548.050049,1565.750000,1554.368774,1996604
2023-07-26,1570.150024,1574.000000,1532.000000,1544.849976,1533.620728,2100855
2023-07-27,1499.000000,1500.000000,1438.349976,1447.400024,1436.879150,11879512
2023-07-28,1460.000000,1471.000000,1450.000000,1467.800049,1457.130859,4714146
2023-07-31,1476.800049,1479.000000,1457.599976,1475.199951,1464.476929,2460789
2023-08-01,1475.199951,1504.000000,1470.199951,1493.349976,1482.494995,4184243
2023-08-02,1493.349976,1497.000000,1465.250000,1485.300049,1474.503662,3188395
2023-08-03,1485.000000,1501.550049,1447.599976,1469.150024,1458.470947,2222395
2023-08-04,1481.000000,1502.449951,1415.750000,1464.650024,1454.003662,8066091
2023-08-07,1489.000000,1531.000000,1480.750000,1526.900024,1515.801270,9257291
2023-08-08,1530.000000,1534.000000,1485.000000,1499.699951,1488.798828,3426948
2023-08-09,1505.000000,1537.550049,1492.250000,1534.750000,1523.594116,3713003
2023-08-10,1534.500000,1556.050049,1531.800049,1545.400024,1534.166748,3600607
2023-08-11,1548.550049,1559.599976,1533.050049,1546.449951,1535.208984,2402812
2023-08-14,1544.949951,1550.750000,1524.000000,1546.849976,1535.606201,1875450
2023-08-16,1559.050049,1573.000000,1538.599976,1570.599976,1559.183472,2361632
2023-08-17,1573.000000,1579.050049,1560.150024,1573.500000,1562.062500,2377711
2023-08-18,1568.750000,1582.550049,1544.599976,1552.650024,1541.364014,2202570
2023-08-21,1546.000000,1552.650024,1531.750000,1538.550049,1527.366577,1487526
2023-08-22,1538.000000,1555.000000,1534.750000,1550.500000,1539.229614,975607
2023-08-23,1546.050049,1554.849976,1536.099976,1542.449951,1531.238159,1405076
2023-08-24,1550.050049,1554.949951,1528.050049,1542.199951,1530.989990,2111147
2023-08-25,1530.900024,1547.250000,1508.199951,1520.050049,1509.001099,1455320
2023-08-28,1528.000000,1553.000000,1524.099976,1549.250000,1537.988770,2132512
2023-08-29,1554.900024,1564.349976,1540.000000,1560.849976,1549.504395,1325882
2023-08-30,1569.000000,1589.000000,1559.800049,1583.199951,1571.691895,3140040
2023-08-31,1588.949951,1590.000000,1567.150024,1575.400024,1563.948730,3512885
2023-09-01,1577.000000,1604.500000,1575.000000,1591.949951,1580.378296,2147299
2023-09-04,1605.900024,1605.900024,1564.199951,1576.400024,1564.941406,2200142
2023-09-05,1577.599976,1584.099976,1565.250000,1571.150024,1559.729614,1078759
2023-09-06,1577.000000,1580.900024,1558.699951,1577.000000,1565.536987,1301466
2023-09-07,1572.199951,1577.900024,1560.250000,1565.750000,1554.368774,1514369
2023-09-08,1565.099976,1578.000000,1560.000000,1567.550049,1556.155762,1223910
2023-09-11,1567.650024,1589.000000,1564.000000,1582.099976,1570.599976,1921950
2023-09-12,1582.199951,1589.449951,1513.050049,1557.949951,1546.625488,3770868
2023-09-13,1564.000000,1568.599976,1530.099976,1536.949951,1525.778076,2382637
2023-09-14,1545.000000,1575.400024,1538.349976,1566.000000,1554.616943,2220196
2023-09-15,1579.650024,1610.699951,1571.849976,1601.099976,1589.461792,5425897
2023-09-18,1608.750000,1670.000000,1602.099976,1641.449951,1629.518555,6887528
2023-09-20,1620.099976,1665.000000,1620.099976,1634.000000,1622.122681,6116670
2023-09-21,1637.800049,1656.199951,1575.099976,1583.250000,1571.741577,2898266
2023-09-22,1580.000000,1617.949951,1566.099976,1607.150024,1595.467896,3827771
2023-09-25,1612.949951,1620.000000,1582.349976,1589.449951,1577.896484,3231962
2023-09-26,1589.449951,1606.599976,1582.000000,1595.199951,1583.604736,1479841
2023-09-27,1594.849976,1599.599976,1583.250000,1589.199951,1577.648315,1991198
2023-09-28,1595.949951,1596.900024,1544.000000,1556.050049,1544.739380,2369699
2023-09-29,1574.000000,1576.500000,1550.099976,1554.250000,1542.952393,1254881
2023-10-03,1597.199951,1598.000000,1533.050049,1537.400024,1526.224854,3436776
2023-10-04,1531.800049,1537.900024,1501.750000,1522.099976,1511.036011,2580901
2023-10-05,1533.000000,1550.800049,1513.050049,1537.949951,1526.770874,1991367
2023-10-06,1545.000000,1554.000000,1540.349976,1548.849976,1537.591675,1743027
2023-10-09,1540.000000,1541.250000,1514.000000,1515.199951,1504.186157,2123175
2023-10-10,1521.449951,1543.849976,1519.199951,1537.849976,1526.671631,1956653
2023-10-11,1540.000000,1559.150024,1540.000000,1556.300049,1544.987549,1536986
2023-10-12,1559.000000,1570.050049,1555.599976,1566.650024,1555.262329,1731806
2023-10-13,1560.500000,1574.400024,1550.300049,1562.449951,1551.092773,1465554
2023-10-16,1562.849976,1577.250000,1558.500000,1574.550049,1563.104858,1089610
2023-10-17,1575.000000,1583.900024,1568.599976,1576.599976,1565.139893,997962
2023-10-18,1576.599976,1579.449951,1561.750000,1574.849976,1563.402588,1212994
2023-10-19,1553.349976,1578.900024,1553.349976,1569.550049,1558.141235,1239578
2023-10-20,1566.000000,1575.000000,1545.099976,1558.250000,1546.923340,1435102
2023-10-23,1548.250000,1574.900024,1546.500000,1565.150024,1553.773193,4069167
2023-10-25,1574.000000,1576.599976,1547.000000,1569.099976,1557.694458,2510769
2023-10-26,1554.000000,1558.199951,1500.000000,1506.099976,1495.152344,3343802
2023-10-27,1508.349976,1533.949951,1507.300049,1510.800049,1499.818237,3341111
2023-10-30,1502.099976,1515.449951,1463.199951,1497.800049,1486.912720,2637486
2023-10-31,1494.199951,1497.300049,1455.550049,1458.599976,1447.997681,2555737
2023-11-01,1464.900024,1485.000000,1450.000000,1454.599976,1444.026733,2627536
2023-11-02,1465.000000,1477.500000,1452.500000,1469.699951,1459.016968,2091122
2023-11-03,1480.000000,1488.099976,1460.449951,1469.000000,1458.322021,2456723
2023-11-06,1481.800049,1492.199951,1473.550049,1488.300049,1477.481812,1271868
2023-11-07,1488.250000,1497.000000,1475.000000,1479.750000,1468.993896,1940908
2023-11-08,1485.050049,1489.400024,1474.000000,1487.400024,1476.588379,1342202
2023-11-09,1487.400024,1558.699951,1487.400024,1552.050049,1540.768433,4831782
2023-11-10,1550.000000,1551.000000,1515.300049,1524.099976,1513.021484,4872228
2023-11-13,1526.250000,1543.300049,1513.050049,1540.250000,1529.054199,1968032
2023-11-15,1549.000000,1550.800049,1533.550049,1544.150024,1532.925781,2782942
2023-11-16,1544.199951,1583.949951,1538.500000,1569.500000,1558.091553,3224223
2023-11-17,1575.000000,1596.000000,1572.650024,1584.550049,1573.032227,2035309
2023-11-20,1589.800049,1589.800049,1540.599976,1552.199951,1540.917236,2918577
2023-11-21,1553.000000,1571.400024,1549.150024,1559.750000,1548.412476,2213144
2023-11-22,1560.000000,1564.650024,1535.000000,1543.449951,1532.230835,1269475
2023-11-23,1556.599976,1560.949951,1535.099976,1545.849976,1534.613403,1552635
2023-11-24,1549.000000,1559.500000,1547.500000,1553.199951,1541.910034,1239270
2023-11-28,1553.199951,1572.000000,1542.150024,1566.050049,1554.666626,2596766
2023-11-29,1576.000000,1623.400024,1567.250000,1619.099976,1607.330933,3581220
2023-11-30,1615.050049,1660.000000,1613.699951,1647.750000,1635.772705,5214960
2023-12-01,1656.000000,1666.000000,1621.199951,1625.500000,1613.684448,2489755
2023-12-04,1662.849976,1675.000000,1639.449951,1656.849976,1644.806641,3001010
2023-12-05,1660.900024,1708.000000,1640.599976,1686.050049,1673.794434,3423953
2023-12-06,1688.099976,1710.449951,1684.150024,1702.400024,1690.025513,2279220
2023-12-07,1703.000000,1706.000000,1681.650024,1692.650024,1680.346436,2461051
2023-12-08,1699.000000,1708.150024,1662.550049,1668.550049,1656.421631,1942667
2023-12-11,1674.000000,1674.449951,1647.099976,1652.199951,1640.190308,2037178
2023-12-12,1663.000000,1670.000000,1626.500000,1635.400024,1623.512573,2051527
2023-12-13,1639.000000,1670.500000,1629.550049,1666.150024,1654.039063,2247441
2023-12-14,1676.000000,1709.849976,1671.050049,1703.550049,1691.167236,3326228
2023-12-15,1727.900024,1739.599976,1698.000000,1724.949951,1712.411499,3858594
2023-12-18,1720.000000,1731.849976,1698.750000,1710.800049,1698.364502,1739425
2023-12-19,1720.000000,1723.849976,1691.300049,1699.349976,1686.997681,1660221
2023-12-20,1710.000000,1711.949951,1640.599976,1646.949951,1634.978516,3047660
2023-12-21,1635.000000,1653.150024,1620.400024,1633.849976,1621.973755,3211338
2023-12-22,1630.000000,1652.000000,1622.750000,1634.250000,1622.370850,2751274
2023-12-26,1640.900024,1669.000000,1634.500000,1662.250000,1650.167358,1203594
2023-12-27,1670.000000,1691.800049,1660.250000,1687.949951,1675.680542,1793638
2023-12-28,1688.949951,1739.949951,1688.400024,1734.449951,1721.842529,2963938
2023-12-29,1730.000000,1758.000000,1715.000000,1729.400024,1716.829224,2273255
2024-01-01,1729.400024,1730.000000,1699.000000,1703.300049,1690.919067,1307485
2024-01-02,1703.599976,1705.000000,1649.449951,1656.199951,1644.161255,2857334
2024-01-03,1672.000000,1678.199951,1648.050049,1655.250000,1643.218262,1927812
2024-01-04,1666.900024,1674.449951,1638.199951,1641.699951,1629.766724,2835768
2024-01-05,1647.949951,1661.500000,1636.500000,1642.000000,1630.064575,1709313
2024-01-08,1648.150024,1653.400024,1606.099976,1616.150024,1604.402466,1492195
2024-01-09,1625.000000,1636.800049,1615.000000,1629.900024,1618.052490,2542484
2024-01-10,1645.000000,1647.449951,1621.349976,1632.800049,1620.931519,1954233
2024-01-11,1643.900024,1651.250000,1625.849976,1628.650024,1616.811646,2228002
2024-01-12,1630.000000,1633.849976,1601.500000,1624.449951,1612.642090,3061539
2024-01-15,1635.000000,1640.900024,1616.099976,1635.550049,1623.661499,1405514
2024-01-16,1638.000000,1640.000000,1617.550049,1620.349976,1608.571899,2236688
2024-01-17,1612.000000,1615.000000,1591.000000,1597.699951,1586.086548,2548169
2024-01-18,1600.000000,1623.300049,1580.650024,1617.250000,1605.494507,2328588
2024-01-19,1624.949951,1659.000000,1622.250000,1655.550049,1643.516113,2836976
2024-01-23,1619.000000,1647.599976,1588.250000,1595.199951,1583.604736,2772880
2024-01-24,1595.000000,1632.300049,1575.000000,1628.099976,1616.265625,2543323
2024-01-25,1631.599976,1642.750000,1603.900024,1635.500000,1623.611816,2038472
2024-01-29,1635.500000,1645.000000,1625.000000,1640.000000,1628.079102,3075670
2024-01-30,1649.949951,1659.500000,1614.449951,1620.349976,1608.571899,2569098
2024-01-31,1615.050049,1658.300049,1609.050049,1651.550049,1639.545166,3154787
2024-02-01,1659.250000,1702.599976,1645.550049,1651.150024,1639.148071,4065784
2024-02-02,1655.000000,1687.050049,1650.000000,1660.750000,1648.678223,3304158
2024-02-05,1676.699951,1712.849976,1665.099976,1703.550049,1691.167236,3525423
2024-02-06,1710.949951,1730.000000,1706.000000,1727.650024,1715.092041,2219874
2024-02-07,1731.449951,1752.000000,1715.699951,1721.000000,1708.490356,1213661
2024-02-08,1729.000000,1743.900024,1675.550049,1685.900024,1673.645508,2550690
2024-02-09,1686.000000,1689.750000,1628.000000,1646.400024,1634.432617,2033950
2024-02-12,1654.000000,1675.050049,1640.550049,1660.449951,1648.380371,1197925
2024-02-13,1670.000000,1679.400024,1623.449951,1646.750000,1634.780029,2075130
2024-02-14,1631.000000,1679.650024,1623.900024,1657.050049,1645.005249,4368695
2024-02-15,1681.050049,1784.900024,1668.099976,1765.050049,1752.220215,9887134
2024-02-16,1788.000000,1864.650024,1776.849976,1835.550049,1822.207764,7188957
2024-02-19,1836.050049,1856.449951,1820.000000,1848.550049,1835.113281,2682236
2024-02-20,1837.400024,1860.000000,1820.500000,1853.650024,1840.176147,1830562
2024-02-21,1849.900024,1889.699951,1846.699951,1859.650024,1846.132568,4466234
2024-02-22,1870.949951,1917.000000,1853.000000,1910.349976,1896.463989,3360123
2024-02-23,1926.349976,1947.849976,1901.099976,1929.949951,1915.921387,3323441
2024-02-26,1935.000000,1951.000000,1925.199951,1929.800049,1915.772583,2436063
2024-02-27,1926.000000,1956.949951,1915.050049,1950.599976,1936.421387,2821465
2024-02-28,1951.949951,1953.150024,1897.050049,1901.650024,1887.827271,2010429
2024-02-29,1902.849976,1950.900024,1892.550049,1932.400024,1918.353760,5539065
2024-03-01,1933.599976,1982.300049,1930.500000,1972.949951,1958.608887,3384932
2024-03-04,1967.000000,1974.949951,1919.050049,1921.050049,1907.086182,1645331
2024-03-05,1925.000000,1968.000000,1923.050049,1939.250000,1925.153931,2208384
2024-03-06,1945.000000,1979.900024,1922.000000,1970.650024,1956.325684,1673183
2024-03-07,1930.150024,1932.150024,1884.300049,1897.550049,1883.757080,18323831
2024-03-11,1913.000000,1913.699951,1873.300049,1894.349976,1880.580200,3250782
2024-03-12,1892.000000,1898.349976,1876.650024,1895.150024,1881.374512,3186510
2024-03-13,1896.000000,1901.400024,1844.250000,1853.699951,1840.225708,4270994
2024-03-14,1853.699951,1895.599976,1844.599976,1890.550049,1876.807983,2388133
2024-03-15,1875.000000,1882.099976,1788.800049,1799.500000,1786.419678,5504948
2024-03-18,1807.949951,1867.400024,1801.050049,1856.050049,1842.558716,3404076
2024-03-19,1856.050049,1865.000000,1826.800049,1843.900024,1830.496948,2189225
2024-03-20,1851.949951,1859.050049,1820.550049,1844.400024,1830.993408,1550415
2024-03-21,1859.949951,1875.000000,1845.000000,1865.849976,1852.287354,2072960
2024-03-22,1865.849976,1905.449951,1847.250000,1878.800049,1865.143311,3786990
2024-03-26,1878.199951,1917.500000,1861.099976,1863.949951,1850.401245,4092744
2024-03-27,1869.900024,1899.900024,1855.300049,1881.150024,1867.476196,4196597
2024-03-28,1881.150024,1962.949951,1870.349976,1921.349976,1907.384033,3790854
2024-04-01,1938.000000,1963.849976,1891.800049,1915.949951,1902.023193,2765845
2024-04-02,1915.949951,1977.500000,1901.449951,1971.949951,1957.616211,3431715
2024-04-03,1967.000000,2003.300049,1956.199951,1989.300049,1974.840088,3615370
2024-04-04,1999.000000,2015.000000,1963.199951,2002.699951,1988.142578,3007920
2024-04-05,1995.349976,2027.449951,1992.250000,2013.300049,1998.665649,2767027
2024-04-08,2018.000000,2087.000000,2016.900024,2078.100098,2062.994629,2781568
2024-04-09,2095.000000,2098.649902,2070.100098,2090.899902,2075.701416,2853137
2024-04-10,2098.449951,2108.600098,2070.000000,2076.199951,2061.108398,2280814
2024-04-12,2084.000000,2087.500000,2051.649902,2070.949951,2055.896484,4008660
2024-04-15,2055.250000,2083.899902,2035.000000,2053.449951,2038.523682,2024919
2024-04-16,2047.050049,2073.750000,2027.750000,2031.300049,2016.534790,1981730
2024-04-18,2031.300049,2087.000000,2016.500000,2024.949951,2010.230957,3539862
2024-04-19,2034.000000,2087.000000,1998.199951,2082.899902,2067.759521,3253248
2024-04-22,2124.550049,2133.000000,2065.000000,2090.649902,2075.453369,2449171
2024-04-23,2096.000000,2114.000000,2056.850098,2062.600098,2047.607422,2886136
2024-04-24,2055.000000,2090.850098,2052.949951,2058.449951,2043.487427,1929834
2024-04-25,2060.000000,2113.949951,2041.900024,2096.850098,2081.608398,3084498
2024-04-26,2099.550049,2103.000000,2038.800049,2044.900024,2030.036011,2952484
2024-04-29,2045.500000,2068.350098,2001.000000,2062.050049,2047.061279,2724604
2024-04-30,2073.050049,2169.000000,2073.050049,2156.350098,2140.676025,5745143
2024-05-02,2165.100098,2204.000000,2165.100098,2185.149902,2169.266357,3347541
2024-05-03,2210.000000,2210.000000,2172.350098,2193.000000,2177.059326,3859227
2024-05-06,2200.449951,2240.000000,2190.000000,2224.949951,2208.777100,2111447
2024-05-07,2236.000000,2236.899902,2164.850098,2191.500000,2175.570313,1727823
2024-05-08,2191.699951,2195.000000,2160.000000,2182.399902,2166.536377,1993202
2024-05-09,2185.550049,2256.750000,2185.000000,2212.550049,2196.467285,3998822
2024-05-10,2211.850098,2231.649902,2183.000000,2193.050049,2177.109131,3045912
2024-05-13,2208.000000,2208.050049,2160.000000,2184.250000,2168.373047,2575573
2024-05-14,2175.000000,2280.350098,2175.000000,2269.899902,2253.400391,3830189
2024-05-15,2281.300049,2317.149902,2256.000000,2302.300049,2285.564941,2569084
2024-05-16,2319.449951,2393.899902,2286.199951,2371.750000,2354.510010,7444517
2024-05-17,2425.350098,2557.949951,2425.350098,2514.600098,2496.321777,9796445
2024-05-21,2503.000000,2536.949951,2467.000000,2522.649902,2504.313232,3747292
2024-05-22,2521.699951,2535.000000,2490.000000,2521.050049,2502.724854,2974921
2024-05-23,2520.000000,2617.399902,2500.250000,2609.199951,2590.234131,4715263
2024-05-24,2589.800049,2605.000000,2572.399902,2579.750000,2560.998291,2919241
2024-05-27,2581.149902,2589.750000,2541.000000,2549.100098,2530.571045,3328559
2024-05-28,2550.000000,2581.949951,2548.000000,2552.800049,2534.244141,1549203
2024-05-29,2510.250000,2547.000000,2500.600098,2533.649902,2515.233154,2720451
2024-05-30,2518.000000,2531.449951,2478.000000,2493.500000,2475.375244,3367101
2024-05-31,2517.750000,2569.199951,2495.149902,2506.250000,2488.032471,8769724
